timestamp,open,high,low,close,volume
2025-11-12 02:00:00,210.525,211.974,209.15,209.611,232.9849
2025-11-12 03:00:00,209.664,212.605,209.421,212.358,221.3894
2025-11-12 04:00:00,212.297,212.364,209.943,210.928,294.6668
2025-11-12 05:00:00,211.0,211.95,210.394,210.516,236.2921
2025-11-12 06:00:00,210.528,211.833,209.389,209.389,131.4531
2025-11-12 07:00:00,209.366,210.17,207.938,208.394,284.3222
2025-11-12 08:00:00,208.419,213.564,208.419,213.145,289.0446
2025-11-12 09:00:00,213.159,214.978,212.744,214.511,235.7746
2025-11-12 10:00:00,214.565,217.02,214.34,216.49,251.6909
2025-11-12 11:00:00,216.482,218.226,216.047,217.707,504.1585
2025-11-12 12:00:00,217.637,219.084,217.215,218.353,693.9256
2025-11-12 13:00:00,218.431,219.578,216.7,218.333,256.7694
2025-11-12 14:00:00,218.4,218.4,210.97,212.431,1185.65011751
2025-11-12 15:00:00,212.289,213.849,206.652,207.556,1081.341
2025-11-12 16:00:00,207.671,207.819,204.057,204.303,524.2896
2025-11-12 17:00:00,204.419,207.865,203.159,206.131,669.7542
2025-11-12 18:00:00,206.153,207.317,205.314,205.433,561.878
2025-11-12 19:00:00,205.541,205.59,202.858,205.05,531.1356
2025-11-12 20:00:00,205.026,207.336,204.269,205.942,205.6704
2025-11-12 21:00:00,206.131,206.988,205.364,205.881,229.7362
2025-11-12 22:00:00,205.916,206.729,204.592,206.419,276.8021
2025-11-12 23:00:00,206.524,206.524,204.201,205.148,314.7857
2025-11-13 00:00:00,205.148,207.087,204.747,205.655,317.4835
2025-11-13 01:00:00,205.62,209.604,205.496,207.818,544.66292124
2025-11-13 02:00:00,207.84,209.091,207.104,207.915,475.6623
2025-11-13 03:00:00,207.976,211.317,204.304,209.292,530.1211
2025-11-13 04:00:00,209.412,210.913,207.697,210.147,465.026
2025-11-13 05:00:00,210.282,214.43,208.796,214.068,366.4895
2025-11-13 06:00:00,214.075,216.704,212.841,215.047,542.8936
2025-11-13 07:00:00,215.249,215.84,213.381,214.146,366.5397
2025-11-13 08:00:00,214.184,215.619,213.46,214.413,289.8598
2025-11-13 09:00:00,214.416,214.652,211.795,212.188,396.1637
2025-11-13 10:00:00,212.321,214.613,212.218,212.586,341.0577
2025-11-13 11:00:00,212.655,213.904,212.469,213.521,212.6847
2025-11-13 12:00:00,213.742,214.256,212.27,214.01,356.4022
2025-11-13 13:00:00,214.113,214.173,210.014,210.549,510.0916
2025-11-13 14:00:00,210.648,213.665,207.254,211.709,359.7802
2025-11-13 15:00:00,211.669,212.539,207.175,208.343,368.8406
2025-11-13 16:00:00,208.25,208.739,204.5,204.654,349.6074
2025-11-13 17:00:00,204.688,204.806,198.236,198.529,1138.3453
2025-11-13 18:00:00,198.645,199.102,193.341,194.5,901.5604
2025-11-13 19:00:00,194.349,196.25,191.369,192.383,756.8797
2025-11-13 20:00:00,192.438,193.263,190.701,191.6,426.5155
