timestamp,open,high,low,close,volume
2025-11-12 02:00:00,99.44,100.09,98.87,99.25,9001.65
2025-11-12 03:00:00,99.24,99.94,99.1,99.45,7436.404
2025-11-12 04:00:00,99.47,99.65,99.2,99.5,7154.395
2025-11-12 05:00:00,99.55,99.87,99.33,99.77,9057.012
2025-11-12 06:00:00,99.77,99.98,99.34,99.47,8102.041
2025-11-12 07:00:00,99.47,100.21,99.33,99.59,8583.601
2025-11-12 08:00:00,99.61,102.75,99.59,101.27,5467.342
2025-11-12 09:00:00,101.3,102.57,100.74,101.8,13820.74
2025-11-12 10:00:00,101.81,102.67,101.65,102.25,8541.658
2025-11-12 11:00:00,102.28,102.87,101.85,102.1,12297.579
2025-11-12 12:00:00,102.06,103.17,101.74,102.73,13313.61
2025-11-12 13:00:00,102.76,104.3,102.42,103.9,17516.141
2025-11-12 14:00:00,103.89,103.96,100.41,101.49,11776.967
2025-11-12 15:00:00,101.49,102.15,99.65,100.02,12244.301
2025-11-12 16:00:00,100.0,100.27,95.15,95.33,19305.326
2025-11-12 17:00:00,95.3,97.02,95.16,96.17,16571.747
2025-11-12 18:00:00,96.18,97.18,96.14,96.41,13498.221
2025-11-12 19:00:00,96.4,97.99,94.91,97.21,14478.985
2025-11-12 20:00:00,97.19,98.7,96.91,98.38,22372.904
2025-11-12 21:00:00,98.44,98.9,97.53,98.37,14414.717
2025-11-12 22:00:00,98.33,98.33,97.33,98.17,14238.776
2025-11-12 23:00:00,98.16,98.16,97.4,97.62,9243.619
2025-11-13 00:00:00,97.62,98.56,97.53,98.06,4938.313
2025-11-13 01:00:00,98.06,99.4,98.01,98.89,3913.985
2025-11-13 02:00:00,98.83,99.77,98.7,99.21,2749.909
2025-11-13 03:00:00,99.21,99.96,97.66,99.04,6564.399
2025-11-13 04:00:00,99.07,99.83,98.51,99.62,3612.413
2025-11-13 05:00:00,99.59,101.25,99.01,101.08,9161.002
2025-11-13 06:00:00,101.09,101.79,100.83,100.86,4680.646
2025-11-13 07:00:00,100.89,101.76,100.49,100.63,4659.241
2025-11-13 08:00:00,100.62,101.05,100.12,100.3,4048.57
2025-11-13 09:00:00,100.34,100.45,98.99,99.65,7074.69435708
2025-11-13 10:00:00,99.68,100.46,99.19,99.37,4233.568
2025-11-13 11:00:00,99.37,100.45,99.37,100.2,3951.216
2025-11-13 12:00:00,100.22,101.04,99.82,100.98,4592.262
2025-11-13 13:00:00,100.98,101.21,99.98,100.8,5092.206
2025-11-13 14:00:00,100.8,102.74,100.1,101.9,13226.965
2025-11-13 15:00:00,101.77,101.77,98.61,99.58,10218.573
2025-11-13 16:00:00,99.54,100.09,97.08,97.38,10236.835
2025-11-13 17:00:00,97.36,97.48,95.53,95.74,8304.367
2025-11-13 18:00:00,95.81,96.08,93.67,95.35,11715.82472881
2025-11-13 19:00:00,95.33,95.95,94.51,95.03,11502.598
2025-11-13 20:00:00,95.0,95.56,94.34,94.8,11306.542
2025-11-13 21:00:00,94.8,95.44,94.21,94.96,9421.388
2025-11-13 22:00:00,94.97,96.79,94.69,96.5,14371.15988456
2025-11-13 23:00:00,96.54,97.57,95.94,96.54,11554.697
2025-11-14 00:00:00,96.54,97.26,95.7,95.94,10363.559
2025-11-14 01:00:00,95.9,96.27,95.53,95.71,9782.46
2025-11-14 02:00:00,95.8,96.95,95.72,96.32,9792.986
2025-11-14 03:00:00,96.35,96.53,95.68,96.36,10755.704
2025-11-14 04:00:00,96.38,96.5,93.3,95.35,16118.088
2025-11-14 05:00:00,95.35,96.6,95.08,96.21,9204.116
2025-11-14 06:00:00,96.21,97.67,95.13,97.53,15936.413
2025-11-14 07:00:00,97.53,99.07,96.66,98.19,16481.96
2025-11-14 08:00:00,98.19,98.2,96.89,97.41,14825.488
2025-11-14 09:00:00,97.41,97.64,95.56,95.67,13547.454
2025-11-14 10:00:00,95.65,96.7,95.65,96.22,13547.84872865
2025-11-14 11:00:00,96.22,96.45,95.33,96.09,13163.308
2025-11-14 12:00:00,96.09,96.4,94.23,95.99,13699.696
2025-11-14 13:00:00,96.0,96.59,94.12,95.29,13569.425
2025-11-14 14:00:00,95.29,96.91,93.74,96.43,14661.44899008
2025-11-14 15:00:00,96.38,97.83,95.4,96.9,13614.45099847
2025-11-14 16:00:00,96.89,98.07,96.12,97.66,8218.957
2025-11-14 17:00:00,97.67,98.02,95.86,96.56,15130.416
2025-11-14 18:00:00,96.56,98.56,96.48,96.79,17783.64472912
2025-11-14 19:00:00,96.78,100.14,96.76,100.0,13625.786
2025-11-14 20:00:00,99.97,100.17,97.1,98.18,15716.554
2025-11-14 21:00:00,98.19,99.74,97.89,98.81,11409.199
2025-11-14 22:00:00,98.79,99.12,97.65,98.41,15205.488
2025-11-14 23:00:00,98.41,98.48,96.16,97.7,12003.915
2025-11-15 00:00:00,97.7,98.79,97.62,98.4,8747.924
2025-11-15 01:00:00,98.39,102.04,97.79,101.85,13061.842
2025-11-15 02:00:00,101.85,105.39,101.38,105.21,13000.066
2025-11-15 03:00:00,105.24,106.53,103.72,104.02,12826.726
2025-11-15 04:00:00,104.06,106.03,103.97,104.41,8436.755
2025-11-15 05:00:00,104.39,104.39,102.93,103.97,6075.369
2025-11-15 06:00:00,103.98,104.98,103.64,103.69,8060.605
2025-11-15 07:00:00,103.68,104.09,102.36,102.75,8775.027
2025-11-15 08:00:00,102.77,102.88,101.69,102.06,9914.33
2025-11-15 09:00:00,102.06,103.47,101.9,102.49,6713.347
2025-11-15 10:00:00,102.46,102.5,101.5,102.3,7830.916
2025-11-15 11:00:00,102.32,103.15,102.27,102.79,5688.243
2025-11-15 12:00:00,102.79,106.76,102.26,106.76,12790.19
