timestamp,open,high,low,close,volume,returns
2025-12-06 14:00:00,3036.11,3068.95,3034.61,3054.85,2853.9142531,0.006153400820705772
2025-12-06 15:00:00,3055.1,3055.73,3026.83,3041.36,2382.1241054,-0.004425707782022132
2025-12-06 16:00:00,3041.61,3066.69,3040.86,3052.32,1701.6461427,0.003597173405304136
2025-12-06 17:00:00,3052.32,3060.18,3047.29,3055.53,1460.4517586,0.0010511064598969183
2025-12-06 18:00:00,3055.53,3056.05,3038.19,3042.42,1021.6536716,-0.004299812297101631
2025-12-06 19:00:00,3042.41,3048.15,3025.3,3030.47,1815.8658662,-0.003935528364203781
2025-12-06 20:00:00,3030.47,3041.3,3030.07,3040.0,1089.9378506,0.003139792414468561
2025-12-06 21:00:00,3040.0,3044.82,3036.62,3042.99,1850.1036737,0.0009830692606105837
2025-12-06 22:00:00,3042.99,3054.83,3037.31,3041.87,1329.9463496,-0.00036812679754276943
2025-12-06 23:00:00,3041.88,3043.45,3026.65,3038.08,1780.99179,-0.0012467209404366795
2025-12-07 00:00:00,3038.08,3049.02,3032.48,3045.0,1343.9450377,0.0022751642210989014
2025-12-07 01:00:00,3044.81,3052.05,3041.71,3042.96,1336.60728995,-0.0006701752561951907
2025-12-07 02:00:00,3042.96,3056.94,3042.62,3054.18,656.9540256,0.003680418250202307
2025-12-07 03:00:00,3053.81,3056.77,3049.28,3053.92,742.3492886,-8.513285642242392e-05
2025-12-07 04:00:00,3053.92,3058.0,3043.24,3046.55,629.85261,-0.0024162084513302397
2025-12-07 05:00:00,3046.56,3049.68,3044.16,3045.01,467.4226749,-0.0005056176193974709
2025-12-07 06:00:00,3045.01,3049.03,3043.83,3048.6,634.2018248,0.0011782836168866978
2025-12-07 07:00:00,3048.61,3051.03,3031.46,3037.34,1218.3760452,-0.003700336463427638
2025-12-07 08:00:00,3037.61,3043.13,3028.0,3034.68,1456.2189426,-0.0008761500028525108
2025-12-07 09:00:00,3034.68,3039.27,3024.7,3030.37,1323.6607524,-0.0014212581019142105
2025-12-07 10:00:00,3030.38,3043.5,3029.95,3037.94,1021.4101833,0.0024949298657228483
2025-12-07 11:00:00,3037.93,3041.86,3035.25,3035.6,633.2614803,-0.0007705555955118084
2025-12-07 12:00:00,3035.6,3050.85,3034.82,3049.11,936.3304209,0.004440646210150308
2025-12-07 13:00:00,3049.11,3053.68,3026.95,3031.55,2236.1195318,-0.005775704879065183
2025-12-07 14:00:00,3031.79,3035.22,2910.95,2943.54,10111.01108659,-0.029461101220378913
2025-12-07 15:00:00,2942.65,3038.59,2940.21,3027.0,6274.25904215,0.027959091381254773
2025-12-07 16:00:00,3027.02,3040.16,2999.9,3040.0,3915.77204275,0.004285485378548639
2025-12-07 17:00:00,3039.99,3134.24,3025.15,3113.05,7007.76097208,0.023745437589192498
2025-12-07 18:00:00,3112.85,3150.94,3112.85,3128.78,3707.08332887,0.005040199204362114
2025-12-07 19:00:00,3128.78,3142.5,3121.68,3137.15,1575.52788925,0.002671592238770402
2025-12-07 20:00:00,3137.9,3146.7,3132.02,3141.19,1319.0220748,0.0012869645663067535
2025-12-07 21:00:00,3141.18,3141.18,3069.7,3085.4,3502.64444568,-0.01792040042106027
2025-12-07 22:00:00,3084.32,3086.15,3014.11,3034.14,4589.3932701,-0.016753285029269288
2025-12-07 23:00:00,3032.8,3065.1,3025.29,3059.67,2862.5330737,0.008379043445112424
2025-12-08 00:00:00,3060.08,3076.51,3040.8,3063.47,2398.9132836,0.0012411934033335593
2025-12-08 01:00:00,3063.24,3134.58,3062.76,3097.8,3997.25062846,0.01114392171664254
2025-12-08 02:00:00,3098.18,3114.72,3092.34,3109.73,1914.5098796,0.003843723570574577
2025-12-08 03:00:00,3109.74,3120.69,3101.68,3110.86,1610.3471202,0.00036330959360105126
2025-12-08 04:00:00,3110.86,3137.78,3108.54,3129.2,1841.509371,0.005878165533091488
2025-12-08 05:00:00,3129.2,3140.51,3121.93,3130.63,1538.5799909,0.00045688142485516306
2025-12-08 06:00:00,3130.64,3140.33,3122.33,3130.31,1614.3436243,-0.00010222107232426387
2025-12-08 07:00:00,3130.51,3138.37,3123.07,3133.94,1523.837146,0.0011589577064495093
2025-12-08 08:00:00,3134.25,3146.77,3125.13,3144.15,1415.6653341,0.003252584464773281
2025-12-08 09:00:00,3143.07,3180.21,3141.13,3158.81,3016.8060997,0.004651791042884804
2025-12-08 10:00:00,3158.81,3165.13,3153.65,3160.42,1297.5394727,0.0005095557638623619
2025-12-08 11:00:00,3160.43,3163.93,3135.13,3142.1,1659.5933629,-0.005813563970452317
2025-12-08 12:00:00,3142.34,3143.53,3123.67,3131.79,2347.83357586,-0.0032866401166483047
2025-12-08 13:00:00,3131.79,3160.28,3129.65,3145.72,2688.0632763,0.004438072695808825
2025-12-08 14:00:00,3146.08,3178.81,3125.84,3128.42,4955.1459821,-0.005514713998745843
2025-12-08 15:00:00,3128.43,3139.21,3088.86,3101.64,6291.6656643,-0.008597080908316885
