timestamp,open,high,low,close,volume,returns
2025-12-06 14:00:00,0.13981,0.14076,0.13957,0.14003,4093923.4924,0.001715388884648405
2025-12-06 15:00:00,0.14004,0.14009,0.13904,0.13959,2254420.2615,-0.00314713084301885
2025-12-06 16:00:00,0.13957,0.14039,0.13953,0.13976,1870542.9513,0.0012171113011343604
2025-12-06 17:00:00,0.13974,0.14028,0.13959,0.13989,1388744.4838,0.000929733662538081
2025-12-06 18:00:00,0.13988,0.14057,0.13972,0.13992,1403268.2559,0.00021443122200735844
2025-12-06 19:00:00,0.13991,0.14008,0.13908,0.13934,2319662.4287,-0.0041538411083737155
2025-12-06 20:00:00,0.13935,0.13977,0.13923,0.13975,944368.2389,0.002938122433235833
2025-12-06 21:00:00,0.13974,0.14049,0.13957,0.13994,2701192.997,0.0013586472825421803
2025-12-06 22:00:00,0.13992,0.14022,0.13951,0.13958,1215308.3617,-0.0025758457287451283
2025-12-06 23:00:00,0.13963,0.13978,0.13909,0.13972,1407416.9123,0.0010025063496255707
2025-12-07 00:00:00,0.13975,0.14034,0.13969,0.14016,1915394.8873,0.003144207249450012
2025-12-07 01:00:00,0.14017,0.14029,0.1396,0.1396,1088167.5731,-0.0040034368598092455
2025-12-07 02:00:00,0.13958,0.14041,0.13958,0.14025,691217.1976,0.004645354074533617
2025-12-07 03:00:00,0.14023,0.14041,0.14,0.14034,927395.3701,0.0006415054213368221
2025-12-07 04:00:00,0.14032,0.14038,0.13981,0.14001,997008.7225,-0.0023542011943087546
2025-12-07 05:00:00,0.14003,0.14024,0.13994,0.14013,995210.0925,0.000856714552292399
2025-12-07 06:00:00,0.14012,0.14092,0.14008,0.14075,1150205.8946,0.004414703837673377
2025-12-07 07:00:00,0.1408,0.14082,0.13935,0.1395,1919477.6809,-0.008920665758379265
2025-12-07 08:00:00,0.13947,0.13981,0.13903,0.13921,1371129.0716,-0.0020810168609445116
2025-12-07 09:00:00,0.13921,0.13944,0.13846,0.13874,1889442.3887,-0.0033819064433205743
2025-12-07 10:00:00,0.13875,0.13929,0.13864,0.13883,1099900.40087196,0.0006484850895557779
2025-12-07 11:00:00,0.13883,0.1391,0.13874,0.13891,988815.5514,0.0005760783625869476
2025-12-07 12:00:00,0.13893,0.13989,0.13883,0.1397,1118511.9097,0.005671024853618232
2025-12-07 13:00:00,0.13973,0.13974,0.13788,0.13825,2227402.2689,-0.010433625860471833
2025-12-07 14:00:00,0.13823,0.13828,0.13483,0.1352,9817707.0275,-0.022308476793580615
2025-12-07 15:00:00,0.13513,0.13955,0.13506,0.13934,7685779.4288,0.030161825993109192
2025-12-07 16:00:00,0.1393,0.1393,0.13821,0.13924,2825648.2046,-0.0007179266587345613
2025-12-07 17:00:00,0.13923,0.14209,0.13865,0.14145,5935420.0781,0.01574723480433804
2025-12-07 18:00:00,0.14152,0.14289,0.14152,0.1422,2359508.922,0.005288219621564382
2025-12-07 19:00:00,0.14223,0.14234,0.14127,0.14205,1555923.7817,-0.001055409068943492
2025-12-07 20:00:00,0.14206,0.14226,0.1418,0.14216,1355959.6178,0.0007740755461988979
2025-12-07 21:00:00,0.1421,0.1421,0.13844,0.13923,2858052.2229,-0.02082594192520184
2025-12-07 22:00:00,0.13919,0.13919,0.13581,0.13773,9208134.3466,-0.010831994991953727
2025-12-07 23:00:00,0.13772,0.13877,0.13745,0.13867,2920197.7587,0.006801762836532373
2025-12-08 00:00:00,0.13866,0.13923,0.13801,0.13821,2394585.59395187,-0.0033227421498375027
2025-12-08 01:00:00,0.13815,0.14149,0.13815,0.14,5017501.82866752,0.012868154993369053
2025-12-08 02:00:00,0.14001,0.14066,0.13964,0.1405,1354083.8493,0.0035650661644961446
2025-12-08 03:00:00,0.14057,0.14072,0.14009,0.14031,961391.341,-0.0013532283678960573
2025-12-08 04:00:00,0.14032,0.14142,0.14028,0.14092,1402799.5435,0.004338093067132343
2025-12-08 05:00:00,0.14094,0.14159,0.14068,0.14141,1033011.6553,0.0034711188466483374
2025-12-08 06:00:00,0.14143,0.14221,0.1413,0.14179,1066680.1382,0.0026836174297813417
2025-12-08 07:00:00,0.14176,0.14261,0.14154,0.14219,1670303.335,0.002817101658816537
2025-12-08 08:00:00,0.14219,0.14277,0.14194,0.14267,913616.5819,0.003370079718439758
2025-12-08 09:00:00,0.14267,0.1448,0.14261,0.14383,3297885.1821,0.008097775489074959
2025-12-08 10:00:00,0.14387,0.14413,0.14356,0.14383,1182363.6467,0.0
2025-12-08 11:00:00,0.14384,0.14401,0.143,0.14324,1161808.2899,-0.00411050148556592
2025-12-08 12:00:00,0.14327,0.14364,0.1427,0.14349,1721089.2479,0.0017438012300832375
