timestamp,symbol,entry,exit,pred_rich,vol_ann,notional,pnl,session_file,raw,raw_raw
2026-03-18 11:12:22,BONK/USDT,6.4e-06,6.61e-06,-0.0021354403849964,1.6451397391130211,25.0,0.7703125000000021,live_trading_session_20260318_111155.log,[2026-03-18 11:12:22] [ActuatorAgent] 🛡️ PLACING STOP LOSS: SELL 521000.0 BONK/USDT @ 6.4e-06,[2026-03-18 11:12:22] [ActuatorAgent] 🛡️ PLACING STOP LOSS: SELL 521000.0 BONK/USDT @ 6.4e-06
2026-03-18 11:56:38,DOT/USDT,1.566,1.566,-0.0021354403849964,3.531160810776447,25.0,-0.05,live_trading_session_20260318_115557.log,[2026-03-18 11:56:38] [ActuatorAgent] 🛡️ PLACING STOP LOSS: SELL 1.4 DOT/USDT @ 1.566,[2026-03-18 11:56:38] [ActuatorAgent] 🛡️ PLACING STOP LOSS: SELL 1.4 DOT/USDT @ 1.566
2026-03-18 12:02:31,DOT/USDT,1.566,1.609,-0.0021354403849964,3.297954851295533,25.0,0.6364623243933576,live_trading_session_20260318_120142.log,[2026-03-18 12:02:31] [ActuatorAgent] 🛡️ PLACING STOP LOSS: SELL 1.4 DOT/USDT @ 1.566,[2026-03-18 12:02:31] [ActuatorAgent] 🛡️ PLACING STOP LOSS: SELL 1.4 DOT/USDT @ 1.566
